Lead_ID,Business_Name,Category,Address_Locality,Pincode,City,Phone_Contact,Website_Status,Est_Monthly_Revenue,Avg_Ticket_Size,Decision_Maker,Operating_Hours,SahayShakti_Pitch_Strategy,Lead_Priority,Outreach_Status
SST-REAL-ROH-0043,HPR Public School Primary,"Coaching Institutes, Academies & EdTech",Siraspur Khera Road,110042,"Rohini, Delhi",+91-9313145699,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0045,State Bank of India,"Coaching Institutes, Academies & EdTech",DCE College,110042,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0055,DAV Public School Pushpanjali,"Coaching Institutes, Academies & EdTech","Pushpanjali Enclave, Pitampura",110085,"Rohini, Delhi",011-27010377,https://www.davpushpanjali.com/,Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,Mo-Sa 07:00-03:00,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0101,St. Prayag school,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.692, Lon: 77.117)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0108,Mount abu junior branch school,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.712, Lon: 77.102)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0116,Kendrya Vidyalya,"Coaching Institutes, Academies & EdTech",Ac-Block Bhagwan Mahavir Marg,110088,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0118,Government school,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.737, Lon: 77.126)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0120,Maharaja Agrasen Institute of Technology,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.720, Lon: 77.066)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0124,BCC Model School,"Coaching Institutes, Academies & EdTech",Sec-16 G-5,110089,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0126,Snehil Frontline Special School,"Coaching Institutes, Academies & EdTech",Sec-16 G-5,110089,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0133,Kids Temple Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.739, Lon: 77.121)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0143,Ojas Institute of Management,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.736, Lon: 77.128)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0145,Alok Bharti Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.736, Lon: 77.129)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0157,MC Primary School J-Block Sec-16 Rohini,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.739, Lon: 77.131)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,Mo-Sa 08:00-13:00,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0159,Canara Bank (Rockfield Public School Branch) Sec-16 Rohini,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.734, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,https://www.canarabank.in,Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0164,Delhi International Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.737, Lon: 77.129)",110085,"Rohini, Delhi",01127055942,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0167,Friends Computer Solutions,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.739, Lon: 77.120)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0169,Rockfield Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.735, Lon: 77.125)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0172,Ryan Shalom Montessori,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.735, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0189,Decent Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.707, Lon: 77.107)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0193,Sri Balaji Action Medical Institute Blood Bank,"Coaching Institutes, Academies & EdTech",WEST DELHI,110063,"Rohini, Delhi",01142888888; 01145666666,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,24/7,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0195,Rajiv Gandhi Cancer Institute and Research Center Blood Bank,"Coaching Institutes, Academies & EdTech",NORTH WEST DELHI,110085,"Rohini, Delhi",01147022222; 01127051011,https://www.rgcirc.org/,Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,24/7,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0373,Bon Accent,"Coaching Institutes, Academies & EdTech",Katyani Mata Road,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0378,Upakarma,"Coaching Institutes, Academies & EdTech","Guru Govind Singh College, Pitampura, New Delhi, Delhi 110034",110034,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,https://upakarma.com/,Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0440,MCD school,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.733, Lon: 77.129)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0454,Saini Ji Building Material Supplier,"Coaching Institutes, Academies & EdTech","Khasra No. 257 Near Govt. School, Sushant Vihar, Kadipur",110036,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,Mo-Su 08:00-20:00,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0461,Physics Master Academy CBSE NEET JEE-mains,"Coaching Institutes, Academies & EdTech","172-173 pocket 9,sec23",110085,"Rohini, Delhi",8810401402,https://physicsmasteracademy.com/,Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,24/7,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0474,Native Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.725, Lon: 77.170)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0497,Naaz Computer Social Foundation,"Coaching Institutes, Academies & EdTech",2101  Jahangir Puri,110033,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0567,Modern Education Public School,"Coaching Institutes, Academies & EdTech",955;956;957;958;959  Jahangir Puri,110033,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0587,My Play School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.707, Lon: 77.160)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0610,Sharda Public School,"Coaching Institutes, Academies & EdTech",9-A/1  Sanjay Nagar,110033,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0628,Saint Model Public School,"Coaching Institutes, Academies & EdTech",I-21  Mahendra Park,110033,"Rohini, Delhi",+91-98111-49197;+91-83739-04961,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0630,Mathews Music Academy,"Coaching Institutes, Academies & EdTech",L-32 Gali #26 Mahendra Park,110085,"Rohini, Delhi",+91-7838-222-585,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0643,Arya Hansraj Model School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.734, Lon: 77.167)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0683,Madarsa Daruluoom Hamidia,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.729, Lon: 77.173)",110085,"Rohini, Delhi",+91-99588-63093;+91-93500-73224,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,Mo-Sa 08:00-13:00,"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0756,Mount Abu Public School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.743, Lon: 77.134)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,https://www.mountabuschool.com/,Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0760,Little Planet Pre School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.742, Lon: 77.133)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0764,MCD Primary School,"Coaching Institutes, Academies & EdTech","Rohini Commercial Hub (Near Lat: 28.739, Lon: 77.137)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0802,Neha Tuition Classes,"Coaching Institutes, Academies & EdTech",300  Bhalswa JJ Colony,110042,"Rohini, Delhi",+91-96438-57577,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0836,The Community For Learners,"Coaching Institutes, Academies & EdTech",B-104 Street Number 2 Bhalswa Dairy,110042,"Rohini, Delhi",+91-88516-30414;+91-98730-27265,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 7.0 - 25.0 Lakhs/mo,"Rs. 15,000 - 75,000",Director / Academic Head,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti EduGrowth Engine: Free demo class booking page, syllabus PDF lead-capture, and automated student CRM.",HOT (Zero Web Presence / High Revenue),Uncontacted
