Lead_ID,Business_Name,Category,Address_Locality,Pincode,City,Phone_Contact,Website_Status,Est_Monthly_Revenue,Avg_Ticket_Size,Decision_Maker,Operating_Hours,SahayShakti_Pitch_Strategy,Lead_Priority,Outreach_Status
SST-REAL-ROH-0031,DDA Market,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.677, Lon: 77.104)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0037,GuruDwara Tikana Sahib,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.670, Lon: 77.136)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0038,YourWebSEO,"Real Estate, Legal & Professional Corporate",HU -11 DDA Complex Pitampura,110034,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,https://www.yourwebseo.com/,Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0039,Decibel Scale Models,"Real Estate, Legal & Professional Corporate","AP Market, shop no.41, Maurya Enclave",110088,"Rohini, Delhi",+91 95 40 401404,https://www.decibelscalemodels.com/,Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0041,Jain Market,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.672, Lon: 77.155)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0044,Shiv Mandir,"Real Estate, Legal & Professional Corporate",Pratap Gali,110042,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0046,Bharat Petroleum,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.718, Lon: 77.110)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0048,DDA Market,"Real Estate, Legal & Professional Corporate","Sector-18, Rohini",110089,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0049,Mother Dairy,"Real Estate, Legal & Professional Corporate","Sector-18, Rohini",110089,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0050,Gurudwara,"Real Estate, Legal & Professional Corporate",Outer Ring Road,110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0053,Maharaja Agarsen Dharamsthal,"Real Estate, Legal & Professional Corporate",Sec-16 G-5,110089,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,24/7,"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0054,Sociafluence,"Real Estate, Legal & Professional Corporate",C 2/21 Ashok Vihar phase-2,110052,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,24 hours,"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0056,Ajay India Tours,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.714, Lon: 77.116)",110085,"Rohini, Delhi",9868716560,www.ajayindiatours.com,Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0057,Local Shopping Complex,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.696, Lon: 77.140)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0058,Gurudwara Kohat Enclave,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.696, Lon: 77.139)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0059,Shani Mandir,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.687, Lon: 77.135)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0063,Juice Shop,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.685, Lon: 77.129)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0064,Kishori Store,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.685, Lon: 77.131)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0065,Matta Sports,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.685, Lon: 77.130)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0068,ND Market Pitampura,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.700, Lon: 77.145)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0070,Punjab and Sindh Bank,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.684, Lon: 77.130)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0072,Haryana Maitri bhavan,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.687, Lon: 77.122)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0073,IGL,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.672, Lon: 77.153)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0074,Indian oil,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.674, Lon: 77.143)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0080,192,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.689, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0081,Venus Apartments,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.688, Lon: 77.122)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0082,Neelamber Apartments,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.688, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0083,Jhang Bhavan,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.688, Lon: 77.125)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0086,191,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.689, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0087,Shiv Mandir,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.689, Lon: 77.127)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0088,Venus apartments entry,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.688, Lon: 77.123)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0089,Punjab National Bank,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.689, Lon: 77.126)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,https://www.pnbindia.in,Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",Warm (Needs Modern Revamp),Uncontacted
SST-REAL-ROH-0090,Mother dairy,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.688, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0091,188,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.689, Lon: 77.124)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
SST-REAL-ROH-0094,Pitampura Club,"Real Estate, Legal & Professional Corporate","Rohini Commercial Hub (Near Lat: 28.689, Lon: 77.117)",110085,"Rohini, Delhi",In-Person Walk-in / Listed in Local Market,NO OFFICIAL WEBSITE (High Vulnerability),Rs. 8.0 - 30.0 Lakhs/mo,"Rs. 25,000 - 2,50,000",Senior Partner / Managing Consultant,10:00 AM - 9:00 PM (Regular Business Hours),"SahayShakti Corporate Suite: High-trust portfolio, floor-plan downloads, and direct investor inquiry funnel.",HOT (Zero Web Presence / High Revenue),Uncontacted
